Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 8
Odisha,Bhadrak,Acute Diarrheal Disease,11,0,2024-06-13 00:00:00,"Cases    reported    from    Dhamnagar    CHC,    Sub-District: Dhamanagar,  District:  Bhadrak.  Cases  presented  with  loose motion with vomiting. The affected age group was 6-40 years. Four  rectal  swab  &  8  water  samples  were  sent  to  DPHL Bhadrak. No entero-pathogenic organism was found in rectal swabs  on  culture.  Water  samples  were  OT<0.1  PPM,  H2S positive.  District RRT  investigated  the outbreak. Community
awareness and health  education  given  by peripheral  team on control measures, hygiene and sanitation."
Andhra Pradesh,Chittoor,Food Poisoning,53,0,2024-06-19 00:00:00,Under Control
Andhra Pradesh,Chittoor,Acute Diarrheal Disease,14,0,2024-06-11 00:00:00,Under Control
Andhra Pradesh,Kakinada,Acute Diarrheal Disease,20,0,2024-06-18 00:00:00,Under Surveillance
Arunachal Pradesh,Longding,Cholera,78,3,2024-06-18 00:00:00,Under Surveillance
Arunachal Pradesh,Upper Subansiri,Measles,7,0,2024-06-17 00:00:00,Under Surveillance
Assam,Dhubri,Diphtheria,1,1,2024-06-19 00:00:00,Under Surveillance
Assam,Kamrup Metro,Chickenpox,56,0,2024-06-18 00:00:00,Under Control
Assam,Nagaon,Hepatitis A,10,0,2024-06-21 00:00:00,Under Surveillance
Chhattisgarh,Bemetara,Acute Diarrheal Disease,25,0,2024-06-19 00:00:00,Under Control
Chhattisgarh,Kabirdham,Acute Diarrheal Disease,42,0,2024-06-22 00:00:00,Under Surveillance
Gujarat,Ahmadabad,Food Poisoning,60,0,2024-06-21 00:00:00,Under Control
Gujarat,Anand,Cholera,176,0,2024-06-21 00:00:00,Under Surveillance
Gujarat,Gir Somnath,Dengue,16,0,2024-06-20 00:00:00,Under Control
Gujarat,Kachchh,Cholera,30,0,2024-06-20 00:00:00,Under Surveillance
Gujarat,Kheda,Acute Diarrheal Disease,53,0,2024-06-20 00:00:00,Under Control
Gujarat,Rajkot,Cholera,46,6,2024-06-22 00:00:00,Under Surveillance
Gujarat,Vadodara,Cholera,5,0,2024-06-22 00:00:00,Under Surveillance
Himachal Pradesh,Kangra,Acute Diarrheal Disease,115,0,2024-06-22 00:00:00,Under Surveillance
Jammu and Kashmir,Kupwara,Mumps,14,0,2024-06-20 00:00:00,Under Surveillance
Jharkhand,Dumka,Chickenpox,13,0,2024-06-19 00:00:00,Under Surveillance
Jharkhand,East Singhbum,Malaria,55,0,2024-06-20 00:00:00,Under Surveillance
Jharkhand,Gumla,Measles,6,0,2024-06-14 00:00:00,Under Control
Karnataka,Koppal,Acute Diarrheal Disease,43,1,2024-06-16 00:00:00,Under Surveillance
Karnataka,Koppal,Cholera,55,0,2024-06-16 00:00:00,Under Surveillance
Karnataka,Mandya,Acute Diarrheal Disease,19,0,2024-06-20 00:00:00,Under Control
Karnataka,Mandya,Acute Diarrheal Disease,13,0,2024-06-16 00:00:00,Under Control
Karnataka,Tumakuru,Cholera,9,0,2024-06-20 00:00:00,Under Control
Karnataka,Tumakuru,Human Rabies,1,1,2024-06-18 00:00:00,Under Control
Karnataka,Uttar Kannad,Acute Diarrheal Disease,13,0,2024-06-19 00:00:00,Under Surveillance
Karnataka,Yadgir,Food Poisoning,172,0,2024-06-15 00:00:00,Under Control
Kerala,Alappuzha,Food Poisoning,19,0,2024-06-19 00:00:00,Under Surveillance
Kerala,Ernakulam,Dengue,10,0,2024-06-22 00:00:00,Under Surveillance
Kerala,Ernakulam,Acute Diarrheal Disease,496,0,2024-06-17 00:00:00,Under Surveillance
Kerala,Palakkad,Food Poisoning,102,0,2024-06-21 00:00:00,Under Control
Ladakh,Leh Ladakh,Mumps,62,0,2024-06-20 00:00:00,Under Control
Madhya Pradesh,Narsinghpur,Dengue,18,0,2024-06-21 00:00:00,Under Surveillance
Madhya Pradesh,Tikamgarh,Acute Diarrheal Disease,102,0,2024-06-22 00:00:00,Under Control
Maharashtra,Jalgaon,Acute Diarrheal Disease,115,0,2024-06-18 00:00:00,Under Control
Maharashtra,Kolhapur,Dengue,24,0,2024-06-22 00:00:00,Under Surveillance
Maharashtra,Kolhapur,Hepatitis A,35,0,2024-06-20 00:00:00,Under Surveillance
Maharashtra,Osmanabad,Dengue,14,0,2024-06-19 00:00:00,Under Control
Odisha,Koraput,Diphtheria,1,1,2024-06-17 00:00:00,Under Surveillance
Odisha,Koraput,Anthrax,6,0,2024-06-19 00:00:00,Under Control
Odisha,Malkangiri,Acute Diarrheal Disease,8,1,2024-06-18 00:00:00,Under Control
Odisha,Mayurbhanj,Acute Diarrheal Disease,26,0,2024-06-20 00:00:00,Under Control
Odisha,Puri,Acute Diarrheal Disease,12,0,2024-06-20 00:00:00,Under Control
Odisha,Sambalpur,Hepatitis A,132,0,2024-06-17 00:00:00,Under Surveillance
Odisha,Sonepur,Acute Diarrheal Disease,33,0,2024-06-19 00:00:00,Under Control
Tamil Nadu,Tiruvannamala i,Acute Diarrheal Disease,14,0,2024-06-19 00:00:00,Under Control
Uttarakhand,Nainital,Acute Diarrheal Disease,75,1,2024-06-18 00:00:00,Under Control
West Bengal,Purulia,Acute Diarrheal Disease,6,0,2024-06-20 00:00:00,Under Control
Andhra Pradesh,Anantapur,Food Poisoning,58,0,2024-06-08 00:00:00,"Cases  were  reported  from  Mohammadiya  Arabic  College, Rayadurgam, Sub-District Rayadurg, District Anantapur. Cases presented  with  pain  abdomen,  loose  stools  and  vomiting. District  RRT  investigated  the  outbreak.  Cases  were  treated symptomatically.  All the cases developed the symptoms after consuming street food on 07-06-2024. Community awareness and health education given by peripheral team on hygiene and
sanitation."
Jharkhand,Latehar,Fever with Rash,41,0,2024-05-20 00:00:00,"Cases  were  reported  from  Nursing  Kaushal  College,  Sub- District Latehar, District Latehar.  Cases presented  with fever with rash. 5  blood samples were collected and sent to  RIMS Ranchi.    It  came  negative  for  the  Measles  IgM  by  ELISA. District    RRT    investigated    the    outbreak.    Cases    treated symptomatically.  Age  group  of  the  cases  was  17-23  years. Community   awareness   and    health   education    given    by
peripheral team on hygiene and sanitation."
Kerala,Thrissur,Dengue,265,0,2024-06-03 00:00:00,"Cases  were  reported  from  wards  17  and  28  of  Guruvayur Municipality , Sub-District Chavakkad, District Thrissur. Cases presented  with  fever.  265  blood  samples  were  collected  and sent  to  DMO lab  Thrissur. 29  samples came positive  for  the Dengue NS1 by ELISA, 10 came positive for Dengue IgM by ELISA  and  226  for  Dengue  NS1  by  RDTs.  District  RRT investigated   the   outbreak.   Cases   treated   symptomatically. Community   awareness   and    health   education    given    by peripheral  team  on  vector  control  measures,  hygiene,  and
sanitation."
Kerala,Thrissur,Acute Diarrheal Disease,44,0,2024-06-10 00:00:00,"Cases  were  reported  from  village  Pariyaram,  Sub-District Chalakkudy,  District  Thrissur.  Cases  presented  with  loose stools, pain abdomen, vomiting and fever. Total  3 food samples and  1  water  sample  were  collected  and  sent  to  Regional Analytical   lab,   Kakkanad,   Kochi.   Food   samples   found satisfactory while water sample found unfit for potable purpose. District   RRT   investigated   the   outbreak.   Cases      treated symptomatically. Community awareness and health education
given by peripheral team on hygiene and sanitation."
Andhra Pradesh,Nandyal,Acute Diarrheal Disease,15,0,2024-04-29 00:00:00,Under Control
Assam,Cachar,Acute Encephalitic Syndrome,1,1,2024-05-03 00:00:00,Under Control
Assam,Charaideo,Human Rabies,1,1,2024-04-30 00:00:00,Under Surveillance
Assam,Dibrugarh,Acute Diarrheal Disease,28,0,2024-05-01 00:00:00,Under Control
Assam,Dibrugarh,Cholera,92,2,2024-04-29 00:00:00,Under Control
Assam,Golaghat,Food Poisoning,10,0,2024-05-05 00:00:00,Under Control
Assam,Golaghat,Food Poisoning,12,0,2024-05-02 00:00:00,Under Control
Assam,Lakhimpur,Dengue,10,0,2024-05-04 00:00:00,Under Control
Assam,Lakhimpur,Acute Hepatitis-A,8,0,2024-04-29 00:00:00,Under Control
Assam,Marigaon,Acute Diarrheal Disease,6,0,2024-05-03 00:00:00,Under Control
Assam,Nagaon,Food Poisoning,47,0,2024-05-04 00:00:00,Under Control
Bihar,Jehanabad,Measles,6,0,2024-04-23 00:00:00,Under Surveillance
Bihar,Patna,Fever with Rash,13,0,2024-04-29 00:00:00,Under Control
Chhattisgarh,Bilaspur,Acute Diarrheal Disease,41,0,2024-05-01 00:00:00,Under Control
Chhattisgarh,Mahasamund,Chickenpox,8,0,2024-05-02 00:00:00,Under Control
Chhattisgarh,Raipur,Acute Diarrheal Disease,8,0,2024-04-01 00:00:00,Under Control
Gujarat,Botad,Chikungunya,5,0,2024-05-02 00:00:00,Under Control
Gujarat,Devbhumi Dwarka,Measles,7,0,2024-04-29 00:00:00,Under Surveillance
Gujarat,Kheda,Acute Diarrheal Disease,41,0,2024-04-29 00:00:00,Under Control
Gujarat,Rajkot,Food Poisoning,111,0,2024-04-30 00:00:00,Under Control
Jharkhand,East Singhbum,Chickenpox,9,0,2024-05-03 00:00:00,Under Control
Jharkhand,Godda,Chickenpox,23,0,2024-04-25 00:00:00,Under Control
Jharkhand,Saraikela Kharsawan,Food Poisoning,87,0,2024-05-02 00:00:00,Under Surveillance
Karnataka,Hassan,Acute Diarrheal Disease,31,2,2024-05-02 00:00:00,Under Control
Karnataka,Ramanagara,Cholera,6,0,2024-05-01 00:00:00,Under Control
Karnataka,Ramanagara,Cholera,5,0,2024-04-26 00:00:00,Under Control
Karnataka,Tumkur,Acute Diarrheal Disease,19,0,2024-04-26 00:00:00,Under Control
Kerala,Ernakulam,Hepatitis-A,4,0,2024-05-02 00:00:00,Under Surveillance
Kerala,Malappuram,Dengue,3,0,2024-05-03 00:00:00,Under Surveillance
Kerala,Palakkad,Acute Diarrheal Disease,9,0,2024-05-02 00:00:00,Under Control
Kerala,Palakkad,Acute Diarrheal Disease,17,0,2024-05-01 00:00:00,Under Control
Kerala,Thrissur,West Nile Fever,1,0,2024-04-27 00:00:00,Under Surveillance
Kerala,Wayanad,Food Poisoning,27,0,2024-05-02 00:00:00,Under Control
Madhya Pradesh,Agar Malwa,Dengue,5,0,2024-04-27 00:00:00,Under Control
Madhya Pradesh,Dhar,Measles & Rubella,2,0,2024-04-30 00:00:00,Under Surveillance
Madhya Pradesh,Guna,Measles,7,0,2024-05-01 00:00:00,Under Control
Madhya Pradesh,Guna,Measles,5,0,2024-05-01 00:00:00,Under Control
Madhya Pradesh,Harda,Dengue,5,0,2024-04-25 00:00:00,Under Control
Madhya Pradesh,Jhabua,Food Poisoning,3,1,2024-04-30 00:00:00,Under Control
Madhya Pradesh,Mandsaur,Dengue,11,0,2024-05-03 00:00:00,Under Control
Madhya Pradesh,Seoni,Leptospirosis,1,1,2024-04-30 00:00:00,Under Control
Maharashtra,Akola,Dengue,22,0,2024-05-03 00:00:00,Under Control
Maharashtra,Chandrapur,Leptospirosis,7,1,2024-05-02 00:00:00,Under Control
Maharashtra,Kolhapur,Suspected Acute Hepatitis,24,0,2024-05-02 00:00:00,Under Surveillance
Maharashtra,Parbhani,Chikungunya,11,0,2024-05-01 00:00:00,Under Control
Maharashtra,Pune,Acute Diarrheal Disease,20,0,2024-04-29 00:00:00,Under Control
Maharashtra,Satara,Dengue,10,0,2024-05-03 00:00:00,Under Control
Maharashtra,Thane,Acute Diarrheal Disease,53,0,2024-05-03 00:00:00,Under Surveillance
Meghalaya,East Khasi Hills,Acute Diarrheal Disease,12,0,2024-05-02 00:00:00,Under Surveillance
Meghalaya,West Garo Hills,Measles,16,0,2024-04-04 00:00:00,Under Surveillance
Odisha,Balangir,Acute Gastroenteriti s,25,0,2024-05-02 00:00:00,Under Control
Odisha,Deogarh,Chickenpox,19,0,2024-04-29 00:00:00,Under Control
Odisha,Koraput,Fever with Rash,12,0,2024-05-04 00:00:00,Under Control
Odisha,Mayurbhanj,Acute Diarrheal Disease,20,0,2024-04-30 00:00:00,Under Control
Odisha,Nabarangpur,Fever with Rash,13,0,2024-04-27 00:00:00,Under Control
Odisha,Nabarangpur,Fever with Rash,13,0,2024-04-27 00:00:00,Under Control
Odisha,Puri,Cholera,67,1,2024-04-26 00:00:00,Under Control
Odisha,Sambalpur,Acute Gastroenteriti s,6,0,2024-04-29 00:00:00,Under Control
Odisha,Sambalpur,Acute Gastroenteriti s,12,0,2024-04-29 00:00:00,Under Control
Rajasthan,Sikar,Hepatitis-A,8,0,2024-04-30 00:00:00,Under Control
Tamil Nadu,Dindigul,Measles,3,0,2024-04-29 00:00:00,Under Control
Tamil Nadu,Erode,Food Poisoning,5,0,2024-05-02 00:00:00,Under Control
Tamil Nadu,Theni,Mumps,8,0,2024-05-02 00:00:00,Under Surveillance
Uttar Pradesh,Lucknow,Food Poisoning,18,0,2024-04-29 00:00:00,Under Control
Uttar Pradesh,Mathura,Food Poisoning,7,0,2024-04-25 00:00:00,Under Control
West Bengal,Jalpaiguri,Malaria,112,0,2024-04-20 00:00:00,Under Control
Arunachal Pradesh,Papum Pare,Measles,5,0,2024-05-13 00:00:00,Under Surveillance
Arunachal Pradesh,Tawang,Measles,4,0,2024-05-18 00:00:00,Under Control
Assam,Bajali,Fever,15,0,2024-05-18 00:00:00,Under Control
Assam,Biswanath,Chickenpox,10,0,2024-05-15 00:00:00,Under Control
Assam,Bongaigaon,Animal Bite - Dog Bite,1,1,2024-05-17 00:00:00,Under Control
Assam,Charaideo,Human Rabies,1,1,2024-05-16 00:00:00,Under Surveillance
Assam,Charaideo,Mushroom Poisoning,14,0,2024-05-14 00:00:00,Under Surveillance
Assam,Dhemaji,Acute Diarrheal Disease,15,0,2024-05-12 00:00:00,Under Control
Assam,Dhubri,Chickenpox,21,0,2024-05-17 00:00:00,Under Surveillance
Assam,Dibrugarh,Hepatitis A,9,0,2024-05-13 00:00:00,Under Surveillance
Assam,Jorhat,Dengue,1,1,2024-05-18 00:00:00,Under Control
Assam,Jorhat,Japanese Encephalitis,1,1,2024-05-15 00:00:00,Under Control
Assam,Kokrajhar,Acute Encephalitic Syndrome,1,1,2024-05-15 00:00:00,Under Surveillance
Assam,Marigaon,Chickenpox,5,0,2024-05-16 00:00:00,Under Surveillance
Assam,Sonitpur,Acute Diarrheal Disease,14,0,2024-05-17 00:00:00,Under Control
Assam,South Salmara Mancachar,Malaria,7,1,2024-05-17 00:00:00,Under Surveillance
Bihar,Katihar,Chickenpox,13,0,2024-05-11 00:00:00,Under Surveillance
Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,31,0,2024-05-13 00:00:00,Under Control
Chhattisgarh,Durg,Acute Diarrheal Disease,56,0,2024-05-15 00:00:00,Under Control
Chhattisgarh,Kabirdham,Acute Diarrheal Disease,80,0,2024-05-15 00:00:00,Under Surveillance
Chhattisgarh,Rajnandgaon,Hepatitis E,11,0,2024-05-11 00:00:00,Under Control
Chhattisgarh,Rajnandgaon,Food Poisoning,14,0,2024-05-16 00:00:00,Under Control
Gujarat,Amreli,Typhoid,4,0,2024-05-15 00:00:00,Under Control
Gujarat,Gandhinagar,Hepatitis A,29,0,2024-05-17 00:00:00,Under Surveillance
Gujarat,Gir Somnath,Food Poisoning,26,0,2024-05-12 00:00:00,Under Surveillance
Gujarat,Kheda,Acute Diarrheal Disease,58,0,2024-05-12 00:00:00,Under Control
Gujarat,Morbi,Chikungunya,7,0,2024-05-13 00:00:00,Under Control
Haryana,Fatehabad,Chickenpox,37,0,2024-05-18 00:00:00,Under Surveillance
Himachal Pradesh,Kangra,Hepatitis A,59,0,2024-05-14 00:00:00,Under Control
Jammu and Kashmir,Rajauri,Acute Diarrheal Disease,51,0,2024-05-17 00:00:00,Under Control
Jharkhand,Chatra,Acute Diarrheal Disease,16,0,2024-05-17 00:00:00,Under Surveillance
Jharkhand,East Singhbum,Malaria,38,0,2024-05-14 00:00:00,Under Surveillance
Jharkhand,Hazaribagh,Fever with Rash,6,0,2024-05-14 00:00:00,Under Control
Karnataka,Chitradurga,Food Poisoning,43,0,2024-05-10 00:00:00,Under Control
Karnataka,Mysuru,Cholera,225,0,2024-05-13 00:00:00,Under Control
Karnataka,Mysuru,Acute Gastroenteriti s,33,0,2024-05-12 00:00:00,Under Control
Karnataka,Ramanagara,Acute Diarrheal Disease,36,0,2024-05-11 00:00:00,Under Control
Karnataka,Tumakuru,Acute Diarrheal Disease,29,0,2024-05-11 00:00:00,Under Control
Karnataka,Udupi,Acute Diarrheal Disease,20,0,2024-05-17 00:00:00,Under Control
Kerala,Idukki,Dengue,25,0,2024-05-09 00:00:00,Under Surveillance
Kerala,Kozhikode,Hepatitis A,17,0,2024-05-18 00:00:00,Under Surveillance
Kerala,Malappuram,Acute Encephalitic Syndrome,4,1,2024-05-17 00:00:00,Under Surveillance
Kerala,Palakkad,Hepatitis A,40,0,2024-05-15 00:00:00,Under Surveillance
Kerala,Thrissur,West Nile Fever,1,0,2024-05-14 00:00:00,Under Surveillance
Madhya Pradesh,Alirajpur,Acute Diarrheal Disease,5,0,2024-05-15 00:00:00,Under Control
Andhra Pradesh,Alluri Sitharama Raju,Malaria,39,0,2024-06-10 00:00:00,Under Control
Andhra Pradesh,Annamayya,Acute Diarrheal Disease,28,0,2024-06-11 00:00:00,Under Surveillance
Andhra Pradesh,Bapatla,Acute Diarrheal Disease,44,0,2024-06-15 00:00:00,Under Control
Andhra Pradesh,Chittoor,Cholera,61,0,2024-06-11 00:00:00,Under Surveillance
Andhra Pradesh,Chittoor,Acute Diarrheal Disease,10,0,2024-06-15 00:00:00,Under Surveillance
Andhra Pradesh,Tirupati,Acute Diarrheal Disease,24,0,2024-06-08 00:00:00,Under Control
Arunachal Pradesh,Tawang,Chickenpox,10,0,2024-06-11 00:00:00,Under Surveillance
Assam,Darrang,Food Poisoning,5,0,2024-06-08 00:00:00,Under Control
Assam,Goalpara,Leptospirosis,20,0,2024-06-11 00:00:00,Under Surveillance
Assam,Kokrajhar,Food Poisoning,6,0,2024-06-14 00:00:00,Under Surveillance
Assam,Kokrajhar,Acute Diarrheal Disease,8,0,2024-06-09 00:00:00,Under Surveillance
Assam,Kokrajhar,Acute Diarrheal Disease,7,0,2024-06-08 00:00:00,Under Surveillance
Assam,Nalbari,Acute Diarrheal Disease,5,0,2024-06-14 00:00:00,Under Surveillance
Assam,Nalbari,Japanese Encephalitis,1,1,2024-06-13 00:00:00,Under Surveillance
Assam,Sonitpur,Food Poisoning,5,1,2024-06-12 00:00:00,Under Control
Bihar,Bhojpur,Fever with Rash,11,0,2024-06-12 00:00:00,Under Surveillance
Bihar,Saran,Acute Diarrheal Disease,67,0,2024-06-10 00:00:00,Under Surveillance
Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,28,0,2024-06-14 00:00:00,Under Control
Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,24,0,2024-06-10 00:00:00,Under Control
Gujarat,Anand,Acute Diarrheal Disease,46,0,2024-06-08 00:00:00,Under Control
Gujarat,Gandhinagar,Cholera,138,0,2024-06-13 00:00:00,Under Surveillance
Gujarat,Gandhinagar,Cholera,12,0,2024-06-09 00:00:00,Under Control
Gujarat,Gandhinagar,Cholera,11,0,2024-06-10 00:00:00,Under Control
Gujarat,Kheda,Acute Diarrheal Disease,812,0,2024-06-16 00:00:00,Under Control
Gujarat,Kheda,Acute Diarrheal Disease,27,0,2024-06-15 00:00:00,Under Control
Himachal Pradesh,Mandi,Hepatitis A,41,0,2024-06-12 00:00:00,Under Surveillance
Jammu and Kashmir,Bandipora,Hepatitis A,18,0,2024-06-12 00:00:00,Under Control
Jammu and Kashmir,Ganderbal,Acute Diarrheal Disease,38,0,2024-06-12 00:00:00,Under Surveillance
Jammu and Kashmir,Kathua,Mumps,10,0,2024-06-10 00:00:00,Under Surveillance
Jharkhand,West Singhbhum,Measles,28,0,2024-06-10 00:00:00,Under Surveillance
Jharkhand,West Singhbhum,Measles,30,0,2024-06-08 00:00:00,Under Surveillance
Karnataka,Belagavi,Cholera,118,0,2024-06-16 00:00:00,Under Surveillance
Karnataka,Belagavi,Cholera,31,0,2024-06-12 00:00:00,Under Surveillance
Karnataka,Kalaburagi,Acute Diarrheal Disease,38,0,2024-06-12 00:00:00,Under Control
Karnataka,Raichur,Malaria,49,0,2024-06-12 00:00:00,Under Surveillance
Karnataka,Tumakuru,Cholera,163,3,2024-06-10 00:00:00,Under Surveillance
Kerala,Ernakulam,Acute Diarrheal Disease,11,0,2024-06-10 00:00:00,Under Control
Kerala,Idukki,Mumps,7,0,2024-06-07 00:00:00,Under Surveillance
Kerala,Kozhikode,Hepatitis A,36,1,2024-06-16 00:00:00,Under Surveillance
Kerala,Malappuram,Hepatitis A,11,0,2024-06-13 00:00:00,Under Surveillance
Kerala,Palakkad,Acute Diarrheal Disease,58,0,2024-06-12 00:00:00,Under Control
Kerala,Palakkad,Acute Diarrheal Disease,87,0,2024-06-11 00:00:00,Under Control
Madhya Pradesh,Bhind,Cholera,92,0,2024-06-10 00:00:00,Under Control
Madhya Pradesh,Morena,Cholera,28,0,2024-06-12 00:00:00,Under Surveillance
Maharashtra,Bhandara,Japanese Encephalitis,3,1,2024-06-13 00:00:00,Under Control
Maharashtra,Gadchiroli,Malaria,5,1,2024-06-08 00:00:00,Under Control
Maharashtra,Nagpur,Chikungunya,40,0,2024-06-10 00:00:00,Under Surveillance
Maharashtra,Nanded,Dengue,13,0,2024-06-07 00:00:00,Under Surveillance
Maharashtra,Palghar,Chikungunya,6,0,2024-06-14 00:00:00,Under Surveillance
Maharashtra,Pune,Cholera,81,0,2024-06-11 00:00:00,Under Surveillance
Maharashtra,Sangli,Dengue,8,1,2024-06-12 00:00:00,Under Surveillance
Maharashtra,Sangli,Food Poisoning,20,0,2024-06-12 00:00:00,Under Control
Maharashtra,Satara,Acute Diarrheal Disease,106,0,2024-06-10 00:00:00,Under Surveillance
Meghalaya,East Khasi Hills,Mushroom Poisoning,6,0,2024-06-09 00:00:00,Under Control
Odisha,Jharsuguda,Acute Diarrheal Disease,19,0,2024-06-15 00:00:00,Under Control
Odisha,Koraput,Acute Diarrheal Disease,11,0,2024-06-13 00:00:00,Under Control
Odisha,Koraput,Acute Diarrheal Disease,46,0,2024-06-10 00:00:00,Under Control
Odisha,Koraput,Anthrax,5,0,2024-06-07 00:00:00,Under Control
Odisha,Rayagada,Diphtheria,10,5,2024-06-11 00:00:00,Under Surveillance
Odisha,Rayagada,Acute Diarrheal Disease,5,1,2024-06-10 00:00:00,Under Control
Odisha,Sundargarh,Acute Diarrheal Disease,14,0,2024-06-15 00:00:00,Under Control
Tamil Nadu,Kanchipuram,Acute Diarrheal Disease,20,0,2024-06-13 00:00:00,Under Control
Tamil Nadu,Krishnagiri,Acute Diarrheal Disease,123,0,2024-06-13 00:00:00,Under Control
Tamil Nadu,Tiruchirappalli,Cholera,46,0,2024-06-14 00:00:00,Under Control
Tamil Nadu,Tiruppur,Acute Diarrheal Disease,16,0,2024-06-10 00:00:00,Under Control
Uttarakhand,Almora,Acute Diarrheal Disease,8,0,2024-06-10 00:00:00,Under Control
West Bengal,Purulia,Malaria,14,0,2024-06-12 00:00:00,Under Control
Andhra Pradesh,Kakinada,Cholera,86,0,2024-01-14 00:00:00,"Cases   reported   from   Kommanapalli   Village   under   PHC A.V.Nagaram,  District:  Kakinada.  Cases  presented  with  pain abdomen, vomiting, and loose stools. Nine water samples were collected  and  sent to  RPHL,  Visakhapatnam,  out of  which  4 were found to be bacteriologically unsatisfactory for drinking. Two stool samples were collected and sent to RMC, Kakinada, out  of  which  1  was  positive  for  Vibrio  cholera  on  culture. District RRT investigated the outbreak. Community awareness
and  health  education  given  by  peripheral  team  on  control measures, hygiene and sanitation."
Assam,Marigaon,Acute Diarrheal Disease,6,0,2024-05-13 00:00:00,"Cases  reported  from  Village:  Sapmari,  Bhurbandha  BPHC. Cases presented with symptoms of vomiting, abdominal pain, and diarrhea after attending a feast. Three stool samples were collected & sent to DPHL, Morigaon, all showed no growth on culture.  District  RRT  investigated  the  outbreak.  Community awareness  and  health  education  given  by peripheral  team  on
control measures, hygiene and sanitation."
Jharkhand,Khunti,Dengue,27,1,2024-05-12 00:00:00,"Cases were reported from Sub-District Khunti, District Khunti. Cases  presented  with  fever.  Total  27  blood  samples  were collected and sent to RIMS Ranchi, out of which 24 samples were positive for Dengue NS1 antigen (11 samples) and IgM (13   samples)   by   ELISA.   District   RRT   investigated   the outbreak. Community awareness and health education given by
peripheral  team  on  vector  control  measures,  hygiene,  and sanitation. An 11 year old girl child expired due to the illness."
Jharkhand,Latehar,Human Rabies,1,1,2024-06-04 00:00:00,"Case  was  reported  from  Village  Salwe,  Sub-District  Garu, District   Latehar.   A  10-year-old   girl   child   presented   with complaints of  fever,  hydrophobia and  aerophobia. History of dog bite one  month back.  ARV  was  not taken. District RRT investigated  the  outbreak.  The  case  was  referred  to  RIMS, Ranchi and further to Infectious Disease hospital. She expired on  02-06-2024  at  home.  Community  awareness  and  health
education given by peripheral team on vaccination for dog bite, hygiene and sanitation."
Jharkhand,Pakur,Acute Diarrheal Disease,47,0,2024-01-09 00:00:00,"Cases  were  reported  from  Village  Bara  Basko  under  Health Facility Amrapara, District Pakur. Cases presented with loose stools,  vomiting.  District  RRT  investigated  the  outbreak.  All the cases were treated symptomatically. Community awareness
and health education given by peripheral team on hygiene and sanitation."
Jharkhand,Sahebganj,Acute Diarrheal Disease,47,0,2024-06-01 00:00:00,"Cases   were   reported   from   Village   Dariapur,   Sub-District Barhait, District Sahebganj. Cases presented with loose stools, vomiting. District RRT investigated the outbreak. All the cases were   treated   symptomatically.   Community   awareness   and health  education  given  by  peripheral  team  on  hygiene  and
sanitation."
Karnataka,Hassan,Human Rabies,1,1,2024-06-04 00:00:00,"Cases  reported  from  Nittur  PHC,  Village:  Yalagunda,  Sub- District: Hassan, District: Hassan. Cases presented  with non- healing wound at upper right shoulder & history of category 3 dog bite at the same site on 26.04.2024. Patient received 3 doses of ARV from Nittur PHC. Post  mortem brain biopsy sample was tested at NIMHANS, which was positive for Rabies by RT- PCR.  District  RRT  investigated  the  outbreak.  IEC  activities regarding wound washing, wood management, importance of ARV  in  animal  bite  condition  and  completing  the  vaccine schedule   was   conducted.   Contact   tracing   was   done   and exposure prophylaxis was started for all 11 close contacts. The patient,  a  76  year  old  female  and  a  known  case  of  diabetes, succumbed to the injuries on 18.05.2024 during treatment from
NIMHANS, Bengaluru."
Kerala,Malappuram,Acute Diarrheal Disease,26,0,2024-06-05 00:00:00,"Cases were reported from a hostel under UPHC Malappuram (Panakad),  THQH  Malappuram,  Village:  Majalguda,  Sub- District:  Ernad,  District:  Malappuram.  Cases  presented  with symptoms  of  loose  stools  after  consumption  of  food  from  a common  kitchen.  Four  stool  samples  were  sent  to  MCH Kozhikode, all were negative for any entero-pathogen. District RRT  investigated  the  outbreak.  Community  awareness  and health education given by peripheral team on control measures,
hygiene and sanitation. Area was under surveillance."
Madhya Pradesh,Seoni,Acute Diarrheal Disease,30,0,2024-06-06 00:00:00,"Cases  reported  from  Sunwara  Village,  PHC  Sunwara,  Sub- District:   Dhanora,   District:   Seoni.   Cases   presented   with symptoms of vomiting and loose motion. Three stool samples were collected and sent to Chhindwara Medical College. Water sample was sent to PHE department. District RRT investigated the  outbreak.  Community  awareness  and  health  education given  by  peripheral  team  on  control  measures,  hygiene  and
sanitation."
Andhra Pradesh,Kurnool,Acute Diarrheal Disease,18,0,2024-05-20 00:00:00,Under Surveillance
Andhra Pradesh,NTR,Cholera,77,0,2024-05-27 00:00:00,Under Surveillance
Assam,Bongaigaon,Acute Diarrheal Disease,6,0,2024-05-27 00:00:00,Under Control
Assam,Charaideo,Food Poisoning (Mushroom Poisoning),1,1,2024-05-27 00:00:00,Under Surveillance
Assam,Darrang,Food Poisoning,136,1,2024-05-28 00:00:00,Under Surveillance
